sample	corpusName	file	start	end	boundary	orthToken	lemma	wlsp	pSampleID	pStart	permalink
30-十訓	CHJ鎌倉_コア	51_十訓抄_S002_上_S001_第一　人に恵を施すべき事_S018_一ノ十八（１８）	102210	102230	I	いふ	言う	2.3100	30-十訓1252_01018	2010	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_01018,2010
30-十訓	CHJ鎌倉_コア	51_十訓抄_S002_上_S001_第一　人に恵を施すべき事_S018_一ノ十八（１８）	102600	102620	I	いひ	言う	2.3100	30-十訓1252_01018	2400	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_01018,2400
30-十訓	CHJ鎌倉_コア	51_十訓抄_S002_上_S001_第一　人に恵を施すべき事_S018_一ノ十八（１８）	102850	102870	I	いひ	言う	2.3100	30-十訓1252_01018	2650	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_01018,2650
30-十訓	CHJ鎌倉_コア	51_十訓抄_S002_上_S001_第一　人に恵を施すべき事_S018_一ノ十八（１８）	103110	103130	I	申し	申す	2.3100	30-十訓1252_01018	2910	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_01018,2910
30-十訓	CHJ鎌倉_コア	51_十訓抄_S002_上_S001_第一　人に恵を施すべき事_S018_一ノ十八（１８）	103200	103220	I	申し	申す	2.3100	30-十訓1252_01018	3000	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_01018,3000
30-十訓	CHJ鎌倉_コア	51_十訓抄_S002_上_S001_第一　人に恵を施すべき事_S018_一ノ十八（１８）	103990	104010	I	いふ	言う	2.3100	30-十訓1252_01018	3790	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_01018,3790
30-十訓	CHJ鎌倉_コア	51_十訓抄_S002_上_S001_第一　人に恵を施すべき事_S018_一ノ十八（１８）	104250	104270	I	いは	言う	2.3100	30-十訓1252_01018	4050	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_01018,4050
30-十訓	CHJ鎌倉_コア	51_十訓抄_S002_上_S001_第一　人に恵を施すべき事_S021_一ノ二十一（２１）	110820	110840	I	仰せ	仰せる	23100	30-十訓1252_01021	610	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_01021,610
30-十訓	CHJ鎌倉_コア	51_十訓抄_S002_上_S001_第一　人に恵を施すべき事_S021_一ノ二十一（２１）	111040	111060	I	申す	申す	2.3100	30-十訓1252_01021	830	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_01021,830
30-十訓	CHJ鎌倉_コア	51_十訓抄_S002_上_S001_第一　人に恵を施すべき事_S021_一ノ二十一（２１）	111350	111370	I	いひ	言う	2.3100	30-十訓1252_01021	1140	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_01021,1140
30-十訓	CHJ鎌倉_コア	51_十訓抄_S002_上_S001_第一　人に恵を施すべき事_S021_一ノ二十一（２１）	111930	111960	I	いはく	言う	2.3100	30-十訓1252_01021	1720	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_01021,1720
30-十訓	CHJ鎌倉_コア	51_十訓抄_S002_上_S001_第一　人に恵を施すべき事_S021_一ノ二十一（２１）	112320	112340	I	仰せ	仰せる	23100	30-十訓1252_01021	2110	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_01021,2110
30-十訓	CHJ鎌倉_コア	51_十訓抄_S002_上_S001_第一　人に恵を施すべき事_S021_一ノ二十一（２１）	119470	119490	I	申し	申す	2.3100	30-十訓1252_01021	9260	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_01021,9260
30-十訓	CHJ鎌倉_コア	51_十訓抄_S002_上_S001_第一　人に恵を施すべき事_S021_一ノ二十一（２１）	121150	121170	I	仰せ	仰せる	23100	30-十訓1252_01021	10940	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_01021,10940
30-十訓	CHJ鎌倉_コア	51_十訓抄_S002_上_S001_第一　人に恵を施すべき事_S021_一ノ二十一（２１）	121570	121590	I	申し	申す	2.3100	30-十訓1252_01021	11360	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_01021,11360
30-十訓	CHJ鎌倉_コア	51_十訓抄_S002_上_S001_第一　人に恵を施すべき事_S021_一ノ二十一（２１）	121600	121630	I	いはく	言う	2.3100	30-十訓1252_01021	11390	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_01021,11390
30-十訓	CHJ鎌倉_コア	51_十訓抄_S002_上_S001_第一　人に恵を施すべき事_S021_一ノ二十一（２１）	121960	121980	I	申す	申す	2.3100	30-十訓1252_01021	11750	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_01021,11750
30-十訓	CHJ鎌倉_コア	51_十訓抄_S002_上_S001_第一　人に恵を施すべき事_S021_一ノ二十一（２１）	122230	122250	I	申し	申す	2.3100	30-十訓1252_01021	12020	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_01021,12020
30-十訓	CHJ鎌倉_コア	51_十訓抄_S002_上_S001_第一　人に恵を施すべき事_S021_一ノ二十一（２１）	123140	123160	I	申し	申す	2.3100	30-十訓1252_01021	12930	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_01021,12930
30-十訓	CHJ鎌倉_コア	51_十訓抄_S002_上_S001_第一　人に恵を施すべき事_S021_一ノ二十一（２１）	125740	125760	I	申し	申す	2.3100	30-十訓1252_01021	15530	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_01021,15530
30-十訓	CHJ鎌倉_コア	51_十訓抄_S002_上_S001_第一　人に恵を施すべき事_S021_一ノ二十一（２１）	125770	125800	I	いはく	言う	2.3100	30-十訓1252_01021	15560	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_01021,15560
30-十訓	CHJ鎌倉_コア	51_十訓抄_S002_上_S001_第一　人に恵を施すべき事_S021_一ノ二十一（２１）	126450	126470	I	申し	申す	2.3100	30-十訓1252_01021	16240	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_01021,16240
30-十訓	CHJ鎌倉_コア	51_十訓抄_S002_上_S001_第一　人に恵を施すべき事_S021_一ノ二十一（２１）	128250	128270	I	いふ	言う	2.3100	30-十訓1252_01021	18040	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_01021,18040
30-十訓	CHJ鎌倉_コア	51_十訓抄_S002_上_S001_第一　人に恵を施すべき事_S021_一ノ二十一（２１）	129520	129540	I	申し	申す	2.3100	30-十訓1252_01021	19310	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_01021,19310
30-十訓	CHJ鎌倉_コア	51_十訓抄_S002_上_S001_第一　人に恵を施すべき事_S021_一ノ二十一（２１）	129850	129870	I	申す	申す	2.3100	30-十訓1252_01021	19640	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_01021,19640
30-十訓	CHJ鎌倉_コア	51_十訓抄_S002_上_S001_第一　人に恵を施すべき事_S021_一ノ二十一（２１）	130560	130580	I	いは	言う	2.3100	30-十訓1252_01021	20350	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_01021,20350
30-十訓	CHJ鎌倉_コア	51_十訓抄_S002_上_S001_第一　人に恵を施すべき事_S021_一ノ二十一（２１）	133310	133330	I	申し	申す	2.3100	30-十訓1252_01021	23100	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_01021,23100
30-十訓	CHJ鎌倉_コア	51_十訓抄_S002_上_S001_第一　人に恵を施すべき事_S022_一ノ二十二（２２）	134050	134070	I	いひ	言う	2.3100	30-十訓1252_01022	660	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_01022,660
30-十訓	CHJ鎌倉_コア	51_十訓抄_S002_上_S001_第一　人に恵を施すべき事_S022_一ノ二十二（２２）	134290	134320	I	呼ばう	呼ばう	23100	30-十訓1252_01022	900	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_01022,900
30-十訓	CHJ鎌倉_コア	51_十訓抄_S002_上_S001_第一　人に恵を施すべき事_S022_一ノ二十二（２２）	135770	135800	I	いはく	言う	2.3100	30-十訓1252_01022	2380	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_01022,2380
30-十訓	CHJ鎌倉_コア	51_十訓抄_S002_上_S001_第一　人に恵を施すべき事_S024_一ノ二十四（２４）	140660	140680	I	申さ	申す	2.3100	30-十訓1252_01024	480	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_01024,480
30-十訓	CHJ鎌倉_コア	51_十訓抄_S002_上_S001_第一　人に恵を施すべき事_S024_一ノ二十四（２４）	141360	141380	I	申し	申す	2.3100	30-十訓1252_01024	1180	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_01024,1180
30-十訓	CHJ鎌倉_コア	51_十訓抄_S002_上_S001_第一　人に恵を施すべき事_S024_一ノ二十四（２４）	141390	141420	I	いはく	言う	2.3100	30-十訓1252_01024	1210	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_01024,1210
30-十訓	CHJ鎌倉_コア	51_十訓抄_S002_上_S001_第一　人に恵を施すべき事_S024_一ノ二十四（２４）	141610	141640	I	いはく	言う	2.3100	30-十訓1252_01024	1430	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_01024,1430
30-十訓	CHJ鎌倉_コア	51_十訓抄_S002_上_S001_第一　人に恵を施すべき事_S024_一ノ二十四（２４）	141870	141890	I	いふ	言う	2.3100	30-十訓1252_01024	1690	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_01024,1690
30-十訓	CHJ鎌倉_コア	51_十訓抄_S002_上_S001_第一　人に恵を施すべき事_S024_一ノ二十四（２４）	142140	142160	I	申さ	申す	2.3100	30-十訓1252_01024	1960	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_01024,1960
30-十訓	CHJ鎌倉_コア	51_十訓抄_S002_上_S001_第一　人に恵を施すべき事_S025_一ノ二十五（２５）	143160	143180	I	申さ	申す	2.3100	30-十訓1252_01025	550	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_01025,550
30-十訓	CHJ鎌倉_コア	51_十訓抄_S002_上_S001_第一　人に恵を施すべき事_S025_一ノ二十五（２５）	143410	143430	I	詠じ	詠ずる	2.3100	30-十訓1252_01025	800	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_01025,800
30-十訓	CHJ鎌倉_コア	51_十訓抄_S002_上_S001_第一　人に恵を施すべき事_S025_一ノ二十五（２５）	144930	144950	I	仰せ	仰せる	23100	30-十訓1252_01025	2320	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_01025,2320
30-十訓	CHJ鎌倉_コア	51_十訓抄_S002_上_S001_第一　人に恵を施すべき事_S025_一ノ二十五（２５）	145120	145150	I	うたは	歌う	2.3100	30-十訓1252_01025	2510	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_01025,2510
30-十訓	CHJ鎌倉_コア	51_十訓抄_S002_上_S001_第一　人に恵を施すべき事_S025_一ノ二十五（２５）	145360	145380	I	いひ	言う	2.3100	30-十訓1252_01025	2750	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_01025,2750
30-十訓	CHJ鎌倉_コア	51_十訓抄_S002_上_S001_第一　人に恵を施すべき事_S025_一ノ二十五（２５）	145500	145530	I	うたは	歌う	2.3100	30-十訓1252_01025	2890	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_01025,2890
30-十訓	CHJ鎌倉_コア	51_十訓抄_S002_上_S001_第一　人に恵を施すべき事_S028_一ノ二十八（２８＊）	151130	151150	I	いふ	言う	2.3100	30-十訓1252_01028	540	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_01028,540
30-十訓	CHJ鎌倉_コア	51_十訓抄_S002_上_S001_第一　人に恵を施すべき事_S028_一ノ二十八（２８＊）	154020	154040	I	申し	申す	2.3100	30-十訓1252_01028	3430	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_01028,3430
30-十訓	CHJ鎌倉_コア	51_十訓抄_S002_上_S001_第一　人に恵を施すべき事_S029_一ノ二十九（２８＊・２９）	159000	159020	I	いは	言う	2.3100	30-十訓1252_01029	4340	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_01029,4340
30-十訓	CHJ鎌倉_コア	51_十訓抄_S002_上_S001_第一　人に恵を施すべき事_S029_一ノ二十九（２８＊・２９）	159600	159620	I	いは	言う	2.3100	30-十訓1252_01029	4940	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_01029,4940
30-十訓	CHJ鎌倉_コア	51_十訓抄_S002_上_S001_第一　人に恵を施すべき事_S029_一ノ二十九（２８＊・２９）	160950	160970	I	いふ	言う	2.3100	30-十訓1252_01029	6290	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_01029,6290
30-十訓	CHJ鎌倉_コア	51_十訓抄_S002_上_S001_第一　人に恵を施すべき事_S030_一ノ三十（３０）	161570	161600	I	いはく	言う	2.3100	30-十訓1252_01030	150	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_01030,150
30-十訓	CHJ鎌倉_コア	51_十訓抄_S002_上_S001_第一　人に恵を施すべき事_S030_一ノ三十（３０）	162000	162030	I	いはく	言う	2.3100	30-十訓1252_01030	580	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_01030,580
30-十訓	CHJ鎌倉_コア	51_十訓抄_S002_上_S001_第一　人に恵を施すべき事_S030_一ノ三十（３０）	162430	162450	I	申す	申す	2.3100	30-十訓1252_01030	1010	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_01030,1010
30-十訓	CHJ鎌倉_コア	51_十訓抄_S002_上_S001_第一　人に恵を施すべき事_S030_一ノ三十（３０）	162490	162510	I	いふ	言う	2.3100	30-十訓1252_01030	1070	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_01030,1070
30-十訓	CHJ鎌倉_コア	51_十訓抄_S002_上_S001_第一　人に恵を施すべき事_S030_一ノ三十（３０）	162830	162860	I	いはく	言う	2.3100	30-十訓1252_01030	1410	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_01030,1410
30-十訓	CHJ鎌倉_コア	51_十訓抄_S002_上_S001_第一　人に恵を施すべき事_S030_一ノ三十（３０）	163630	163650	I	いひ	言う	2.3100	30-十訓1252_01030	2210	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_01030,2210
30-十訓	CHJ鎌倉_コア	51_十訓抄_S002_上_S001_第一　人に恵を施すべき事_S031_一ノ三十一（３１）	165940	165960	I	いは	言う	2.3100	30-十訓1252_01031	1910	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_01031,1910
30-十訓	CHJ鎌倉_コア	51_十訓抄_S002_上_S001_第一　人に恵を施すべき事_S032_一ノ三十二（３２）	167530	167550	I	仰せ	仰せる	23100	30-十訓1252_01032	910	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_01032,910
30-十訓	CHJ鎌倉_コア	51_十訓抄_S002_上_S001_第一　人に恵を施すべき事_S032_一ノ三十二（３２）	167690	167710	I	申し	申す	2.3100	30-十訓1252_01032	1070	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_01032,1070
30-十訓	CHJ鎌倉_コア	51_十訓抄_S002_上_S001_第一　人に恵を施すべき事_S032_一ノ三十二（３２）	170310	170330	I	いひ	言う	2.3100	30-十訓1252_01032	3690	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_01032,3690
30-十訓	CHJ鎌倉_コア	51_十訓抄_S002_上_S001_第一　人に恵を施すべき事_S033_一ノ三十三（３３）	170930	170960	I	いはく	言う	2.3100	30-十訓1252_01033	580	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_01033,580
30-十訓	CHJ鎌倉_コア	51_十訓抄_S002_上_S001_第一　人に恵を施すべき事_S033_一ノ三十三（３３）	171220	171240	I	いひ	言う	2.3100	30-十訓1252_01033	870	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_01033,870
30-十訓	CHJ鎌倉_コア	51_十訓抄_S002_上_S001_第一　人に恵を施すべき事_S034_一ノ三十四（３４）	173320	173340	I	いひ	言う	2.3100	30-十訓1252_01034	1400	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_01034,1400
30-十訓	CHJ鎌倉_コア	51_十訓抄_S002_上_S001_第一　人に恵を施すべき事_S034_一ノ三十四（３４）	173600	173620	I	いひ	言う	2.3100	30-十訓1252_01034	1680	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_01034,1680
30-十訓	CHJ鎌倉_コア	51_十訓抄_S002_上_S001_第一　人に恵を施すべき事_S034_一ノ三十四（３４）	173710	173730	I	いふ	言う	2.3100	30-十訓1252_01034	1790	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_01034,1790
30-十訓	CHJ鎌倉_コア	51_十訓抄_S002_上_S001_第一　人に恵を施すべき事_S034_一ノ三十四（３４）	174000	174020	I	いふ	言う	2.3100	30-十訓1252_01034	2080	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_01034,2080
30-十訓	CHJ鎌倉_コア	51_十訓抄_S002_上_S001_第一　人に恵を施すべき事_S035_一ノ三十五（３５）	176780	176800	I	申し	申す	2.3100	30-十訓1252_01035	1710	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_01035,1710
30-十訓	CHJ鎌倉_コア	51_十訓抄_S002_上_S001_第一　人に恵を施すべき事_S036_一ノ三十六（３６）	178770	178790	I	いは	言う	2.3100	30-十訓1252_01036	280	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_01036,280
30-十訓	CHJ鎌倉_コア	51_十訓抄_S002_上_S001_第一　人に恵を施すべき事_S036_一ノ三十六（３６）	179860	179900	I	のたまへ	宣う	2.3100	30-十訓1252_01036	1370	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_01036,1370
30-十訓	CHJ鎌倉_コア	51_十訓抄_S002_上_S001_第一　人に恵を施すべき事_S036_一ノ三十六（３６）	180130	180150	I	申し	申す	2.3100	30-十訓1252_01036	1640	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_01036,1640
30-十訓	CHJ鎌倉_コア	51_十訓抄_S002_上_S001_第一　人に恵を施すべき事_S037_一ノ三十七（３７）	183400	183420	I	申し	申す	2.3100	30-十訓1252_01037	1430	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_01037,1430
30-十訓	CHJ鎌倉_コア	51_十訓抄_S002_上_S001_第一　人に恵を施すべき事_S038_一ノ三十八（３８）	185370	185390	I	仰せ	仰せる	23100	30-十訓1252_01038	1090	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_01038,1090
30-十訓	CHJ鎌倉_コア	51_十訓抄_S002_上_S001_第一　人に恵を施すべき事_S038_一ノ三十八（３８）	187000	187020	I	仰せ	仰せる	23100	30-十訓1252_01038	2720	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_01038,2720
